Hogar;Fecha Inicio;Fecha Fin;Obs;En Darklist?;Puede Cambiar?;Log;Cerramiento<>Propduccion;Cambio Realizado
110039,2018-04-24,2018-04-26,"atipico",false,No permitido cambios,null,null,null
110044,2017-07-17,2017-07-17,"",false,No permitido cambios,null,null,null
110045,2018-06-28,2018-06-28,"atípico",false,No permitido cambios,null,null,null
110045,2018-07-24,2018-07-25,"atipico",false,No permitido cambios,null,null,null
110046,2019-05-29,2019-05-30,"atipico",false,No permitido cambios,null,null,null
110049,2018-01-21,2018-01-22,"atipico",false,No permitido cambios,null,null,null
110050,2017-06-06,2017-06-06,"",false,No permitido cambios,null,null,null
110050,2017-06-27,2017-06-27,"",false,No permitido cambios,null,null,null
110050,2017-06-29,2017-06-29,"",false,No permitido cambios,null,null,null
110050,2017-07-04,2017-07-07,"prueba",false,No permitido cambios,null,null,null
110052,2019-03-16,2019-03-18,"atipico",false,No permitido cambios,null,null,null
110053,2018-02-26,2018-02-26,"atipivo",false,No permitido cambios,null,null,null
110053,2018-07-30,2018-07-30,"atipico",false,No permitido cambios,null,null,null
110054,2017-09-25,2017-09-27,"atipico",false,No permitido cambios,null,null,null
110058,2017-04-06,2017-04-06,"atipico",false,No permitido cambios,null,null,null
110058,2018-02-26,2018-02-26,"atipico",false,No permitido cambios,null,null,null
110058,2018-10-02,2018-10-03,"atipico",false,No permitido cambios,null,null,null
110058,2019-03-28,2019-03-28,"atipico",false,No permitido cambios,null,null,null
110060,2019-09-10,2019-09-10,"ATIPICO",false,No permitido cambios,null,null,null
110066,2019-02-05,2019-02-06,"atipico",false,No permitido cambios,null,null,null
110067,2018-01-16,2018-01-16,"atipico",false,No permitido cambios,null,null,null
110067,2018-01-17,2018-01-17,"atipico",false,No permitido cambios,null,null,null
110067,2018-01-20,2018-01-22,"atipico",false,No permitido cambios,null,null,null
110069,2018-08-16,2018-08-16,"atipico",false,No permitido cambios,null,null,null
110070,2017-07-17,2017-07-17,"",false,No permitido cambios,null,null,null
110072,2017-11-22,2017-11-22,"atipico",false,No permitido cambios,null,null,null
110076,2018-01-12,2018-01-15,"atipico",false,No permitido cambios,null,null,null
110077,2017-09-19,2017-09-19,"atipico",false,No permitido cambios,null,null,null
110077,2017-11-21,2017-11-21,"atipico",false,No permitido cambios,null,null,null
110077,2017-11-27,2017-11-27,"atipico",false,No permitido cambios,null,null,null
110078,2017-11-28,2017-11-28,"atipico",false,No permitido cambios,null,null,null
110078,2019-01-15,2019-01-18,"atipico",false,No permitido cambios,null,null,null
110078,2019-07-29,2019-07-29,"atipico",false,No permitido cambios,null,null,null
110081,2017-09-04,2017-09-04,"",false,No permitido cambios,null,null,null
110086,2018-01-12,2018-01-14,"atipico",false,No permitido cambios,null,null,null
110087,2018-01-21,2018-01-21,"atipico",false,No permitido cambios,null,null,null
110087,2018-01-23,2018-01-23,"atipico",false,No permitido cambios,null,null,null
110088,2019-03-21,2019-03-25,"PRUEBA",false,No permitido cambios,null,null,null
110090,2020-03-17,2020-03-17,"atipico",false,No permitido cambios,null,null,null
110094,2018-01-12,2018-01-14,"atipico",false,No permitido cambios,null,null,null
110094,2020-02-12,2020-02-12,"Instalacion",false,No permitido cambios,null,null,null
110098,2020-01-21,2020-01-21,"atipico",false,No permitido cambios,null,null,null
110099,2018-05-09,2018-05-10,"atipico",false,No permitido cambios,null,null,null
110099,2018-05-11,2018-05-13,"atipico",false,No permitido cambios,null,null,null
120005,2018-08-06,2018-08-07,"atipico",false,No permitido cambios,null,null,null
120005,2018-08-08,2018-08-08,"atipico",false,No permitido cambios,null,null,null
120005,2018-08-16,2018-08-16,"atipico",false,No permitido cambios,null,null,null
120005,2019-05-22,2019-05-22,"atipico",false,No permitido cambios,null,null,null
120010,2019-01-25,2019-01-27,"atípico",false,No permitido cambios,null,null,null
120015,2017-03-28,2017-03-28,"prueba",false,No permitido cambios,null,null,null
120015,2017-07-18,2017-07-18,"atipico",false,No permitido cambios,null,null,null
120016,2018-01-12,2018-01-15,"atipico",false,No permitido cambios,null,null,null
120016,2018-01-16,2018-01-16,"atipico",false,No permitido cambios,null,null,null
120018,2018-01-10,2018-01-10,"atipico",false,No permitido cambios,null,null,null
120019,2019-12-31,2020-01-03,"atipico",false,No permitido cambios,null,null,null
120023,2018-01-24,2018-01-24,"atipico",false,No permitido cambios,null,null,null
120023,2018-05-22,2018-05-22,"atipico",false,No permitido cambios,null,null,null
120025,2017-07-11,2017-07-14,"atipico",false,No permitido cambios,null,null,null
120026,2018-01-15,2018-01-15,"atipico",false,No permitido cambios,null,null,null
120026,2018-01-16,2018-01-16,"atipico",false,No permitido cambios,null,null,null
120026,2018-01-17,2018-01-17,"atipico",false,No permitido cambios,null,null,null
120026,2018-01-20,2018-01-20,"atipico",false,No permitido cambios,null,null,null
120027,2017-09-11,2017-09-12,"atipico",false,No permitido cambios,null,null,null
